playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1017970,0.0,Conrad,Williams,20,184,0,45,RIGHT,WA,2022,,Wembley Downs (WA)/Claremont (WAFL),,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1017970.png?im=Scale,width=0.6,height=0.6",30/11/2004,CD_T60,FRE,Fremantle,Freo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1018016,10.0,Seamus,Mitchell,22,181,0,40,RIGHT,VIC,2022,2023,Robinvale (Vic)/Bendigo U18,6.0,rookieElevation,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018016.png?im=Scale,width=0.6,height=0.6",03/07/2002,CD_T80,HAW,Hawthorn,Hawks,10.0,75.7,0.0,2.0,0.0,0.0,24.0,3.0,37.5,8.0,5.0,32.2,28.0,0.0,0.0,0.0,56.0,76.7,86.0,348.0,66.0,34.0,0.0,8.0,2.0,0.0,1.0,0.0,18.0,38.0,0.0,0.0,0.0,0.0,7.0,11.0,28.0,70.8,2.0,2.0,48.0,1.3,26.0,0.0,1.0,1175.0,15.0,78.0,477.0,120.8,11.0,0.0,8.0,3.0,0.0,9.0,2.0,18.0,0.0,2.0,87.0,19.0,59.0,10.0,75.7,0.0,0.2,0.0,0.0,2.4,0.3,37.5,0.8,0.5,32.2,2.8,0.0,0.0,0.0,5.6,76.7,8.6,34.8,6.6,3.4,0.0,0.8,0.2,0.0,0.1,0.0,1.8,3.8,0.0,0.0,0.0,0.0,0.7,1.1,2.8,70.8,2.0,2.0,4.8,1.3,2.6,0.0,0.1,117.5,1.5,7.8,120.8,1.1,0.0,0.8,0.3,0.0,0.9,0.2,1.8,0.0,0.2,8.7,1.9,5.9
CD_I1018018,18.0,Cooper,Sharman,24,193,0,43,RIGHT,NSW,2021,2021,Leeton-Whitton (NSW)/Balwyn (Vic)/Oak U18/W-W Torrens (SANFL),21.0,other,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018018.png?im=Scale,width=0.6,height=0.6",25/07/2000,CD_T130,STK,St Kilda,Saints,18.0,68.6,12.0,0.0,3.0,1.0,36.0,0.0,0.0,1.0,17.0,50.8,91.0,14.0,2.0,14.3,67.0,61.3,173.0,904.0,106.0,64.0,25.0,11.0,10.0,52.9,8.0,18.0,62.0,56.0,5.0,2.0,40.0,41.7,27.0,9.0,34.0,54.7,1.0,0.0,117.0,2.1,69.0,27.0,17.0,3041.0,30.0,203.0,304.0,247.2,11.0,12.0,61.0,10.0,34.0,25.0,7.0,33.0,11.0,8.0,179.0,48.0,88.0,18.0,68.6,0.7,0.0,3.0,0.1,2.0,0.0,0.0,0.1,0.9,50.8,5.1,0.8,0.1,14.3,3.7,61.3,9.6,50.2,5.9,3.6,1.4,0.6,0.6,52.9,0.4,1.0,3.4,3.1,0.3,0.1,40.0,41.7,1.5,0.5,1.9,54.7,1.0,0.0,6.5,2.1,3.8,1.5,0.9,169.0,1.7,11.3,247.2,0.6,0.7,3.4,0.6,1.9,1.4,0.4,1.8,0.6,0.4,9.9,2.7,4.9
CD_I1018075,4.0,Lachlan,Gollant,23,191,0,44,RIGHT,VIC,2019,2021,St Bernard's (Vic)/PEGS (Vic)/Calder U18,48.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018075.png?im=Scale,width=0.6,height=0.6",12/09/2001,CD_T10,ADEL,Adelaide Crows,Crows,4.0,61.6,1.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,43.8,7.0,5.0,3.0,60.0,7.0,54.5,22.0,88.0,12.0,7.0,1.0,3.0,3.0,33.3,0.0,1.0,4.0,7.0,7.0,2.0,28.6,25.0,3.0,0.0,4.0,46.7,0.0,0.0,15.0,2.1,3.0,0.0,0.0,350.0,4.0,22.0,608.0,35.6,1.0,28.0,6.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,16.0,9.0,9.0,4.0,61.6,0.3,0.0,8.0,0.0,1.3,0.0,0.0,0.0,0.0,43.8,1.8,1.3,0.8,60.0,1.8,54.5,5.5,22.0,3.0,1.8,0.3,0.8,0.8,33.3,0.0,0.3,1.0,1.8,1.8,0.5,28.6,25.0,0.8,0.0,1.0,46.7,0.0,0.0,3.8,2.1,0.8,0.0,0.0,87.7,1.0,5.5,35.6,0.3,7.0,1.5,0.5,0.8,0.8,0.3,0.8,0.3,0.3,4.0,2.3,2.3
CD_I1018106,0.0,Joshua,Bennetts,20,178,0,41,RIGHT,VIC,2022,,Lysterfield (Vic)/Eastern U18,,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018106.png?im=Scale,width=0.6,height=0.6",09/08/2004,CD_T80,HAW,Hawthorn,Hawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1018122,0.0,Jasper,Scaife,20,196,0,39,RIGHT,WA,2024,,Quinns Districts JFC/West Perth (WAFL),5.0,other,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018122.png?im=Scale,width=0.6,height=0.6",30/09/2004,CD_T80,HAW,Hawthorn,Hawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1018123,9.0,Jake,Rogers,19,172,0,29,RIGHT,QLD,2023,2024,Broadbeach JAFC (Qld)/Broadbeach AFC (Qld),14.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018123.png?im=Scale,width=0.6,height=0.6",02/03/2005,CD_T1000,GCFC,Gold Coast SUNS,SUNS,9.0,66.5,0.0,2.0,7.0,1.0,19.0,0.0,0.0,0.0,0.0,44.6,37.0,0.0,0.0,0.0,38.0,67.5,83.0,320.0,56.0,18.0,16.0,6.0,1.0,100.0,8.0,2.0,32.0,50.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,54.5,0.0,0.0,33.0,0.7,10.0,0.0,1.0,930.0,2.0,135.0,578.0,56.1,0.0,0.0,23.0,2.0,2.0,1.0,6.0,24.0,9.0,7.0,83.0,19.0,46.0,9.0,66.5,0.0,0.2,7.0,0.1,2.1,0.0,0.0,0.0,0.0,44.6,4.1,0.0,0.0,0.0,4.2,67.5,9.2,35.6,6.2,2.0,1.8,0.7,0.1,100.0,0.9,0.2,3.6,5.6,0.0,0.0,0.0,0.0,2.0,0.0,1.0,54.5,0.0,0.0,3.7,0.7,1.1,0.0,0.1,103.4,0.2,15.0,56.1,0.0,0.0,2.6,0.2,0.2,0.1,0.7,2.7,1.0,0.8,9.2,2.1,5.1
CD_I1018296,0.0,Kalin,Lane,23,205,0,45,RIGHT,WA,2021,,Denmark-Walpole (WA)/Claremont (WAFL),14.0,other,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018296.png?im=Scale,width=0.6,height=0.6",05/12/2001,CD_T20,BL,Brisbane Lions,Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1018335,15.0,Brayden,Cook,22,189,0,15,RIGHT,SA,2020,2021,Happy Valley (SA)/South Adelaide (SANFL),25.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018335.png?im=Scale,width=0.6,height=0.6",18/07/2002,CD_T10,ADEL,Adelaide Crows,Crows,15.0,70.8,5.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,33.6,47.0,12.0,6.0,50.0,50.0,77.7,139.0,622.0,108.0,63.0,7.0,2.0,3.0,70.6,6.0,12.0,37.0,56.0,0.0,0.0,0.0,0.0,22.0,4.0,21.0,75.9,0.0,0.0,83.0,1.5,33.0,8.0,4.0,2600.0,17.0,140.0,500.0,99.4,14.0,0.0,36.0,5.0,17.0,12.0,9.0,22.0,4.0,10.0,140.0,26.0,93.0,15.0,70.8,0.3,0.3,0.0,0.1,0.9,0.0,0.0,0.0,0.3,33.6,3.1,0.8,0.4,50.0,3.3,77.7,9.3,41.5,7.2,4.2,0.5,0.1,0.2,70.6,0.4,0.8,2.5,3.7,0.0,0.0,0.0,0.0,1.5,0.3,1.4,75.9,0.0,0.0,5.5,1.5,2.2,0.5,0.3,173.4,1.1,9.3,99.4,0.9,0.0,2.4,0.3,1.1,0.8,0.6,1.5,0.3,0.7,9.3,1.7,6.2
CD_I1018424,6.0,Corey,Warner,21,182,0,37,LEFT,WA,2021,2023,Willetton (WA)/Aquinas College (WA)/East Fremantle (WAFL),40.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018424.png?im=Scale,width=0.6,height=0.6",07/10/2003,CD_T160,SYD,Sydney Swans,Swans,6.0,48.1,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.7,16.0,1.0,1.0,100.0,17.0,61.2,49.0,171.0,30.0,10.0,4.0,0.0,2.0,20.0,1.0,1.0,13.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,43.5,0.0,0.0,23.0,0.9,6.0,0.0,0.0,657.0,1.0,49.0,629.0,24.1,1.0,0.0,12.0,4.0,5.0,0.0,1.0,5.0,1.0,1.0,49.0,7.0,33.0,6.0,48.1,0.7,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,32.7,2.7,0.2,0.2,100.0,2.8,61.2,8.2,28.5,5.0,1.7,0.7,0.0,0.3,20.0,0.2,0.2,2.2,4.3,0.0,0.0,0.0,0.0,1.3,0.0,1.7,43.5,0.0,0.0,3.8,0.9,1.0,0.0,0.0,109.6,0.2,8.2,24.1,0.2,0.0,2.0,0.7,0.8,0.0,0.2,0.8,0.2,0.2,8.2,1.2,5.5
CD_I1018425,16.0,Taj,Woewodin,21,182,0,40,RIGHT,WA,2021,2023,Booragoon (WA)/Aquinas College (WA)/East Fremantle (WAFL),65.0,fatherSon,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018425.png?im=Scale,width=0.6,height=0.6",26/03/2003,CD_T90,MELB,Melbourne,Demons,16.0,46.3,2.0,0.0,0.0,5.0,17.0,0.0,0.0,3.0,1.0,25.6,31.0,0.0,0.0,0.0,66.0,71.2,118.0,525.0,84.0,46.0,1.0,5.0,4.0,25.0,0.0,1.0,24.0,49.0,0.0,0.0,0.0,0.0,19.0,10.0,28.0,66.7,0.0,0.0,69.0,1.4,41.0,2.0,2.0,2115.0,10.0,107.0,539.0,74.3,12.0,0.0,21.0,7.0,4.0,8.0,4.0,25.0,5.0,9.0,121.0,25.0,90.0,16.0,46.3,0.1,0.0,0.0,0.3,1.1,0.0,0.0,0.2,0.1,25.6,1.9,0.0,0.0,0.0,4.1,71.2,7.4,32.8,5.3,2.9,0.1,0.3,0.3,25.0,0.0,0.1,1.5,3.1,0.0,0.0,0.0,0.0,1.2,0.6,1.8,66.7,0.0,0.0,4.3,1.4,2.6,0.1,0.1,132.2,0.6,6.7,74.3,0.8,0.0,1.3,0.4,0.3,0.5,0.3,1.6,0.3,0.6,7.6,1.6,5.6
CD_I1018433,9.0,Tylar,Young,26,196,0,45,RIGHT,NSW,2022,2023,North Albury (NSW)/Frankston (VFL)/Richmond (VFL),26.0,rookieElevation,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1018433.png?im=Scale,width=0.6,height=0.6",05/09/1998,CD_T120,RICH,Richmond,Tigers,9.0,85.9,0.0,1.0,0.0,0.0,24.0,10.0,41.7,24.0,5.0,22.5,18.0,0.0,0.0,0.0,38.0,78.0,82.0,352.0,64.0,48.0,0.0,11.0,3.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,9.0,13.0,33.0,76.2,1.0,1.0,63.0,3.3,41.0,0.0,1.0,1812.0,37.0,44.0,381.0,195.7,30.0,0.0,5.0,1.0,0.0,33.0,0.0,8.0,0.0,0.0,80.0,25.0,62.0,9.0,85.9,0.0,0.1,0.0,0.0,2.7,1.1,41.7,2.7,0.6,22.5,2.0,0.0,0.0,0.0,4.2,78.0,9.1,39.1,7.1,5.3,0.0,1.2,0.3,0.0,0.0,0.0,1.1,2.1,0.0,0.0,0.0,0.0,1.0,1.4,3.7,76.2,1.0,1.0,7.0,3.3,4.6,0.0,0.1,201.4,4.1,4.9,195.7,3.3,0.0,0.6,0.1,0.0,3.7,0.0,0.9,0.0,0.0,8.9,2.8,6.9
CD_I1019038,23.0,Aaron,Cadman,20,195,0,5,LEFT,VIC,2022,2023,Darley (Vic)/GWV U18,1.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019038.png?im=Scale,width=0.6,height=0.6",03/03/2004,CD_T1010,GWS,GWS GIANTS,GIANTS,23.0,68.3,11.0,2.0,29.0,2.0,39.0,2.0,66.7,3.0,10.0,43.2,76.0,37.0,7.0,18.9,59.0,62.2,172.0,1055.0,107.0,67.0,20.0,18.0,12.0,61.2,4.0,30.0,48.0,60.0,20.0,6.0,30.0,14.5,29.0,1.0,17.0,59.8,0.0,0.0,112.0,1.9,54.0,31.0,15.0,3074.0,22.0,227.0,508.0,66.9,5.0,138.0,77.0,8.0,49.0,12.0,4.0,67.0,31.0,6.0,176.0,42.0,100.0,23.0,68.3,0.5,0.1,29.0,0.1,1.7,0.1,66.7,0.1,0.4,43.2,3.3,1.6,0.3,18.9,2.6,62.2,7.5,45.9,4.7,2.9,0.9,0.8,0.5,61.2,0.2,1.3,2.1,2.6,0.9,0.3,30.0,14.5,1.3,0.0,0.7,59.8,0.0,0.0,4.9,1.9,2.3,1.3,0.7,133.7,1.0,9.9,66.9,0.2,6.0,3.3,0.3,2.1,0.5,0.2,2.9,1.3,0.3,7.7,1.8,4.3
CD_I1019916,9.0,Kane,McAuliffe,19,187,0,28,LEFT,SA,2023,2024,Central Augusta (Spencer Gulf Football League) (SA)/North Adelaide (SANFL),40.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019916.png?im=Scale,width=0.6,height=0.6",01/03/2005,CD_T120,RICH,Richmond,Tigers,9.0,52.6,2.0,0.0,100.0,5.0,21.0,0.0,0.0,0.0,0.0,44.4,48.0,0.0,0.0,0.0,51.0,74.8,103.0,358.0,77.0,24.0,4.0,5.0,5.0,0.0,3.0,0.0,35.0,67.0,0.0,0.0,0.0,0.0,19.0,1.0,16.0,66.7,0.0,0.0,36.0,0.5,8.0,0.0,0.0,1297.0,5.0,113.0,590.0,48.0,2.0,0.0,17.0,8.0,2.0,1.0,13.0,25.0,6.0,18.0,108.0,19.0,60.0,9.0,52.6,0.2,0.0,100.0,0.6,2.3,0.0,0.0,0.0,0.0,44.4,5.3,0.0,0.0,0.0,5.7,74.8,11.4,39.8,8.6,2.7,0.4,0.6,0.6,0.0,0.3,0.0,3.9,7.4,0.0,0.0,0.0,0.0,2.1,0.1,1.8,66.7,0.0,0.0,4.0,0.5,0.9,0.0,0.0,144.1,0.6,12.6,48.0,0.2,0.0,1.9,0.9,0.2,0.1,1.4,2.8,0.7,2.0,12.0,2.1,6.7
CD_I1019922,0.0,Kelsey,Rypstra,20,173,0,41,RIGHT,SA,2024,,North Adelaide (SANFL),8.0,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019922.png?im=Scale,width=0.6,height=0.6",02/05/2004,CD_T140,WB,Western Bulldogs,Bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1019938,13.0,Logan,Evans,19,189,0,43,RIGHT,SA,2024,2024,Norwood (SANFL),12.0,other,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019938.png?im=Scale,width=0.6,height=0.6",07/10/2005,CD_T110,PORT,Port Adelaide,Power,13.0,78.3,2.0,1.0,0.0,3.0,26.0,6.0,60.0,10.0,5.0,24.7,44.0,0.0,0.0,0.0,85.0,74.5,204.0,863.0,152.0,118.0,0.0,8.0,8.0,40.0,1.0,2.0,32.0,44.0,0.0,0.0,0.0,0.0,24.0,19.0,55.0,73.8,26.0,24.0,160.0,3.6,71.0,2.0,1.0,4658.0,34.0,129.0,551.0,69.1,44.0,0.0,38.0,11.0,5.0,29.0,2.0,21.0,0.0,5.0,178.0,40.0,134.0,13.0,78.3,0.2,0.1,0.0,0.2,2.0,0.5,60.0,0.8,0.4,24.7,3.4,0.0,0.0,0.0,6.5,74.5,15.7,66.4,11.7,9.1,0.0,0.6,0.6,40.0,0.1,0.2,2.5,3.4,0.0,0.0,0.0,0.0,1.8,1.5,4.2,73.8,26.0,24.0,12.3,3.6,5.5,0.2,0.1,358.4,2.6,9.9,69.1,3.4,0.0,2.9,0.8,0.4,2.2,0.2,1.6,0.0,0.4,13.7,3.1,10.3
CD_I1019939,0.0,William,Rowlands,19,180,0,36,RIGHT,NT,2023,,Southern Districts/Northern Territory Academy/Norwood (SANFL),18.0,rookieElevation,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1019939.png?im=Scale,width=0.6,height=0.6",19/06/2005,CD_T1000,GCFC,Gold Coast SUNS,SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
